tab 	magic_measurements
er_analyst_mail_names	er_citation_names	er_expedition_name	er_formation_name	er_fossil_name	er_location_name	er_member_name	er_mineral_name	er_sample_name	er_site_name	er_specimen_name	er_synthetic_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_charging_mode	measurement_chi_mass	measurement_chi_qdr_mass	measurement_chi_qdr_volume	measurement_chi_volume	measurement_composite_depth	measurement_core_depth	measurement_csd	measurement_date	measurement_dec	measurement_demagn_code	measurement_description	measurement_elevation	measurement_flag	measurement_freq	measurement_height	measurement_inc	measurement_lab_field_ac	measurement_lab_field_dc	measurement_loop_n	measurement_loop_x	measurement_magn_mass	measurement_magn_moment	measurement_magn_volume	measurement_magnitude	measurement_number	measurement_orient_phi	measurement_orient_theta	measurement_pos_x	measurement_pos_y	measurement_pos_z	measurement_positions	measurement_r2	measurement_sd	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_sweep_rate	measurement_temp	measurement_temp_change	measurement_time_zone	treatment_ac_field	treatment_ac_field_dc_off	treatment_ac_field_dc_on	treatment_ac_field_decay_rate	treatment_dc_field	treatment_dc_field_ac_off	treatment_dc_field_ac_on	treatment_dc_field_decay_rate	treatment_dc_field_phi	treatment_dc_field_theta	treatment_mw_energy	treatment_mw_integral	treatment_mw_power	treatment_mw_time	treatment_temp	treatment_temp_dc_off	treatment_temp_dc_on	treatment_temp_decay_rate
	This study				DSDP Site 522			26-2-122	26-2-122	26-2-122		26-2-122-LP-IRM		LT-IRM															g								0.00199				4315												u		300			0				1										300			
	This study				DSDP Site 522			26-2-122	26-2-122	26-2-122		26-2-122-LP-X		LP-X			0.00000015												g												4316												u		300			0.01				0										300			
	This study				DSDP Site 522			26-2-125	26-2-125	26-2-125		26-2-125-LP-AF-DIR		LT-AF-Z											244.1				g			16					0.00000259				4317												u		300			0.015				0										300			
	This study				DSDP Site 522			26-2-125	26-2-125	26-2-125		26-2-125-LP-ARM		LT-AF-I															g								0.000111				4318												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			26-2-125	26-2-125	26-2-125		26-2-125-LP-IRM		LT-IRM															g								0.00185				4319												u		300			0				1										300			
	This study				DSDP Site 522			26-2-125	26-2-125	26-2-125		26-2-125-LP-X		LP-X			0.000000141												g												4320												u		300			0.01				0										300			
	This study				DSDP Site 522			26-2-128	26-2-128	26-2-128		26-2-128-LP-AF-DIR		LT-AF-Z											260.6				g			45.1					0.0000025				4321												u		300			0.015				0										300			
	This study				DSDP Site 522			26-2-128	26-2-128	26-2-128		26-2-128-LP-ARM		LT-AF-I															g								0.000122				4322												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			26-2-128	26-2-128	26-2-128		26-2-128-LP-IRM		LT-IRM															g								0.00187				4323												u		300			0				1										300			
	This study				DSDP Site 522			26-2-128	26-2-128	26-2-128		26-2-128-LP-X		LP-X			0.000000139												g												4324												u		300			0.01				0										300			
	This study				DSDP Site 522			26-2-131	26-2-131	26-2-131		26-2-131-LP-AF-DIR		LT-AF-Z											233.9				g			46					0.00000433				4325												u		300			0.015				0										300			
	This study				DSDP Site 522			26-2-131	26-2-131	26-2-131		26-2-131-LP-ARM		LT-AF-I															g								0.0000958				4326												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			26-2-131	26-2-131	26-2-131		26-2-131-LP-IRM		LT-IRM															g								0.00165				4327												u		300			0				1										300			
	This study				DSDP Site 522			26-2-131	26-2-131	26-2-131		26-2-131-LP-X		LP-X			0.000000129												g												4328												u		300			0.01				0										300			
	This study				DSDP Site 522			26-2-136	26-2-136	26-2-136		26-2-136-LP-AF-DIR		LT-AF-Z											236.5				g			55					0.00000374				4329												u		300			0.015				0										300			
	This study				DSDP Site 522			26-2-136	26-2-136	26-2-136		26-2-136-LP-ARM		LT-AF-I															g								0.0000905				4330												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			26-2-136	26-2-136	26-2-136		26-2-136-LP-IRM		LT-IRM															g								0.00145				4331												u		300			0				1										300			
	This study				DSDP Site 522			26-2-136	26-2-136	26-2-136		26-2-136-LP-X		LP-X			0.00000012												g												4332												u		300			0.01				0										300			
	This study				DSDP Site 522			26-2-139	26-2-139	26-2-139		26-2-139-LP-AF-DIR		LT-AF-Z											252.1				g			26					0.00000207				4333												u		300			0.015				0										300			
	This study				DSDP Site 522			26-2-139	26-2-139	26-2-139		26-2-139-LP-ARM		LT-AF-I															g								0.0000876				4334												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			26-2-139	26-2-139	26-2-139		26-2-139-LP-IRM		LT-IRM															g								0.00136				4335												u		300			0				1										300			
	This study				DSDP Site 522			26-2-139	26-2-139	26-2-139		26-2-139-LP-X		LP-X			0.000000107												g												4336												u		300			0.01				0										300			
	This study				DSDP Site 522			26-2-142	26-2-142	26-2-142		26-2-142-LP-AF-DIR		LT-AF-Z											245.7				g			30.1					0.00000236				4337												u		300			0.015				0										300			
	This study				DSDP Site 522			26-2-142	26-2-142	26-2-142		26-2-142-LP-ARM		LT-AF-I															g								0.0000803				4338												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			26-2-142	26-2-142	26-2-142		26-2-142-LP-IRM		LT-IRM															g								0.00129				4339												u		300			0				1										300			
	This study				DSDP Site 522			26-2-142	26-2-142	26-2-142		26-2-142-LP-X		LP-X			0.0000000999												g												4340												u		300			0.01				0										300			
	This study				DSDP Site 522			26-2-146	26-2-146	26-2-146		26-2-146-LP-AF-DIR		LT-AF-Z											253.3				g			36.7					0.00000212				4341												u		300			0.015				0										300			
	This study				DSDP Site 522			26-2-146	26-2-146	26-2-146		26-2-146-LP-ARM		LT-AF-I															g								0.0000815				4342												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			26-2-146	26-2-146	26-2-146		26-2-146-LP-IRM		LT-IRM															g								0.0013				4343												u		300			0				1										300			
	This study				DSDP Site 522			26-2-146	26-2-146	26-2-146		26-2-146-LP-X		LP-X			0.000000102												g												4344												u		300			0.01				0										300			
	This study				DSDP Site 522			26-2-149	26-2-149	26-2-149		26-2-149-LP-AF-DIR		LT-AF-Z											253.4				g			24.6					0.00000263				4345												u		300			0.015				0										300			
	This study				DSDP Site 522			26-2-149	26-2-149	26-2-149		26-2-149-LP-ARM		LT-AF-I															g								0.0000814				4346												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			26-2-149	26-2-149	26-2-149		26-2-149-LP-IRM		LT-IRM															g								0.00127				4347												u		300			0				1										300			
	This study				DSDP Site 522			26-2-149	26-2-149	26-2-149		26-2-149-LP-X		LP-X			0.0000000956												g												4348												u		300			0.01				0										300			
	This study				DSDP Site 522			26-3-001	26-3-001	26-3-001		26-3-001-LP-AF-DIR		LT-AF-Z											274.5				g			49.8					0.00000166				4349												u		300			0.015				0										300			
	This study				DSDP Site 522			26-3-001	26-3-001	26-3-001		26-3-001-LP-ARM		LT-AF-I															g								0.0000783				4350												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			26-3-001	26-3-001	26-3-001		26-3-001-LP-IRM		LT-IRM															g								0.0012				4351												u		300			0				1										300			
	This study				DSDP Site 522			26-3-001	26-3-001	26-3-001		26-3-001-LP-X		LP-X			0.0000000972												g												4352												u		300			0.01				0										300			
	This study				DSDP Site 522			26-3-004	26-3-004	26-3-004		26-3-004-LP-AF-DIR		LT-AF-Z											250.7				g			30.7					0.00000162				4353												u		300			0.015				0										300			
	This study				DSDP Site 522			26-3-004	26-3-004	26-3-004		26-3-004-LP-ARM		LT-AF-I															g								0.000075				4354												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			26-3-004	26-3-004	26-3-004		26-3-004-LP-IRM		LT-IRM															g								0.0011				4355												u		300			0				1										300			
	This study				DSDP Site 522			26-3-004	26-3-004	26-3-004		26-3-004-LP-X		LP-X			0.0000000924												g												4356												u		300			0.01				0										300			
	This study				DSDP Site 522			26-3-007	26-3-007	26-3-007		26-3-007-LP-AF-DIR		LT-AF-Z											254				g			44.7					0.00000245				4357												u		300			0.015				0										300			
	This study				DSDP Site 522			26-3-007	26-3-007	26-3-007		26-3-007-LP-ARM		LT-AF-I															g								0.0000766				4358												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			26-3-007	26-3-007	26-3-007		26-3-007-LP-IRM		LT-IRM															g								0.00119				4359												u		300			0				1										300			
	This study				DSDP Site 522			26-3-007	26-3-007	26-3-007		26-3-007-LP-X		LP-X			0.0000001												g												4360												u		300			0.01				0										300			
	This study				DSDP Site 522			26-3-011	26-3-011	26-3-011		26-3-011-LP-AF-DIR		LT-AF-Z											243.7				g			46.4					0.00000205				4361												u		300			0.015				0										300			
	This study				DSDP Site 522			26-3-011	26-3-011	26-3-011		26-3-011-LP-ARM		LT-AF-I															g								0.0000794				4362												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			26-3-011	26-3-011	26-3-011		26-3-011-LP-IRM		LT-IRM															g								0.00124				4363												u		300			0				1										300			
	This study				DSDP Site 522			26-3-011	26-3-011	26-3-011		26-3-011-LP-X		LP-X			0.000000104												g												4364												u		300			0.01				0										300			
	This study				DSDP Site 522			26-3-014	26-3-014	26-3-014		26-3-014-LP-AF-DIR		LT-AF-Z											249.2				g			46.5					0.00000354				4365												u		300			0.015				0										300			
	This study				DSDP Site 522			26-3-014	26-3-014	26-3-014		26-3-014-LP-ARM		LT-AF-I															g								0.0000831				4366												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			26-3-014	26-3-014	26-3-014		26-3-014-LP-IRM		LT-IRM															g								0.00145				4367												u		300			0				1										300			
	This study				DSDP Site 522			26-3-014	26-3-014	26-3-014		26-3-014-LP-X		LP-X			0.000000126												g												4368												u		300			0.01				0										300			
	This study				DSDP Site 522			26-3-017	26-3-017	26-3-017		26-3-017-LP-AF-DIR		LT-AF-Z											249.5				g			47.5					0.00000388				4369												u		300			0.015				0										300			
	This study				DSDP Site 522			26-3-017	26-3-017	26-3-017		26-3-017-LP-ARM		LT-AF-I															g								0.0000945				4370												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			26-3-017	26-3-017	26-3-017		26-3-017-LP-IRM		LT-IRM															g								0.00167				4371												u		300			0				1										300			
	This study				DSDP Site 522			26-3-017	26-3-017	26-3-017		26-3-017-LP-X		LP-X			0.00000015												g												4372												u		300			0.01				0										300			
	This study				DSDP Site 522			26-3-021	26-3-021	26-3-021		26-3-021-LP-AF-DIR		LT-AF-Z											238.8				g			41.2					0.00000367				4373												u		300			0.015				0										300			
	This study				DSDP Site 522			26-3-021	26-3-021	26-3-021		26-3-021-LP-ARM		LT-AF-I															g								0.0000872				4374												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			26-3-021	26-3-021	26-3-021		26-3-021-LP-IRM		LT-IRM															g								0.00133				4375												u		300			0				1										300			
	This study				DSDP Site 522			26-3-021	26-3-021	26-3-021		26-3-021-LP-X		LP-X			0.000000108												g												4376												u		300			0.01				0										300			
	This study				DSDP Site 522			26-3-024	26-3-024	26-3-024		26-3-024-LP-AF-DIR		LT-AF-Z											237.6				g			49.7					0.00000311				4377												u		300			0.015				0										300			
	This study				DSDP Site 522			26-3-024	26-3-024	26-3-024		26-3-024-LP-ARM		LT-AF-I															g								0.0000838				4378												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			26-3-024	26-3-024	26-3-024		26-3-024-LP-IRM		LT-IRM															g								0.00123				4379												u		300			0				1										300			
	This study				DSDP Site 522			26-3-024	26-3-024	26-3-024		26-3-024-LP-X		LP-X			0.0000000989												g												4380												u		300			0.01				0										300			
	This study				DSDP Site 522			26-3-030	26-3-030	26-3-030		26-3-030-LP-AF-DIR		LT-AF-Z											247.5				g			57.4					0.00000246				4381												u		300			0.015				0										300			
	This study				DSDP Site 522			26-3-030	26-3-030	26-3-030		26-3-030-LP-ARM		LT-AF-I															g								0.0000777				4382												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			26-3-030	26-3-030	26-3-030		26-3-030-LP-IRM		LT-IRM															g								0.00118				4383												u		300			0				1										300			
	This study				DSDP Site 522			26-3-030	26-3-030	26-3-030		26-3-030-LP-X		LP-X			0.0000000945												g												4384												u		300			0.01				0										300			
	This study				DSDP Site 522			26-3-033	26-3-033	26-3-033		26-3-033-LP-AF-DIR		LT-AF-Z											266.1				g			42.6					0.00000211				4385												u		300			0.015				0										300			
	This study				DSDP Site 522			26-3-033	26-3-033	26-3-033		26-3-033-LP-ARM		LT-AF-I															g								0.0000787				4386												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			26-3-033	26-3-033	26-3-033		26-3-033-LP-IRM		LT-IRM															g								0.00118				4387												u		300			0				1										300			
	This study				DSDP Site 522			26-3-033	26-3-033	26-3-033		26-3-033-LP-X		LP-X			0.0000000912												g												4388												u		300			0.01				0										300			
	This study				DSDP Site 522			26-3-036	26-3-036	26-3-036		26-3-036-LP-AF-DIR		LT-AF-Z											288.1				g			28.8					0.00000178				4389												u		300			0.015				0										300			
	This study				DSDP Site 522			26-3-036	26-3-036	26-3-036		26-3-036-LP-ARM		LT-AF-I															g								0.0000784				4390												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			26-3-036	26-3-036	26-3-036		26-3-036-LP-IRM		LT-IRM															g								0.00123				4391												u		300			0				1										300			
	This study				DSDP Site 522			26-3-036	26-3-036	26-3-036		26-3-036-LP-X		LP-X			0.0000000939												g												4392												u		300			0.01				0										300			
	This study				DSDP Site 522			26-3-039	26-3-039	26-3-039		26-3-039-LP-AF-DIR		LT-AF-Z											334.4				g			-13.9					0.00000175				4393												u		300			0.015				0										300			
	This study				DSDP Site 522			26-3-039	26-3-039	26-3-039		26-3-039-LP-ARM		LT-AF-I															g								0.000083				4394												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			26-3-039	26-3-039	26-3-039		26-3-039-LP-IRM		LT-IRM															g								0.00133				4395												u		300			0				1										300			
	This study				DSDP Site 522			26-3-039	26-3-039	26-3-039		26-3-039-LP-X		LP-X			0.0000000978												g												4396												u		300			0.01				0										300			
	This study				DSDP Site 522			26-3-043	26-3-043	26-3-043		26-3-043-LP-AF-DIR		LT-AF-Z											7.6				g			-38					0.00000191				4397												u		300			0.015				0										300			
	This study				DSDP Site 522			26-3-043	26-3-043	26-3-043		26-3-043-LP-ARM		LT-AF-I															g								0.0000813				4398												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			26-3-043	26-3-043	26-3-043		26-3-043-LP-IRM		LT-IRM															g								0.00131				4399												u		300			0				1										300			
	This study				DSDP Site 522			26-3-043	26-3-043	26-3-043		26-3-043-LP-X		LP-X			0.000000101												g												4400												u		300			0.01				0										300			
	This study				DSDP Site 522			26-3-046	26-3-046	26-3-046		26-3-046-LP-AF-DIR		LT-AF-Z											355.1				g			-34.8					0.00000169				4401												u		300			0.015				0										300			
	This study				DSDP Site 522			26-3-046	26-3-046	26-3-046		26-3-046-LP-ARM		LT-AF-I															g								0.0000837				4402												u		300			0.08				0.00005										300			
	This study				DSDP Site 522			26-3-046	26-3-046	26-3-046		26-3-046-LP-IRM		LT-IRM															g								0.00125				4403												u		300			0				1										300			
